BUA22CD,BUA22NM,RGN22CD,RGN22NM,bua_01_pop,bua_11_pop,bua_21_pop,geographic_constraint,bua_perm_rate_01_11,bua_perm_rate_01_21
E63002284,King's Lynn,E12000006,East of England,41864,47064,48815,1.1196911196911197,0.028836241003775808,0.05054890468448447
E63005681,Andover,E12000008,South East,45450,49254,48085,1.1001100110011002,0.011986055794205306,0.02143644498318921
E63005203,West Molesey,E12000008,South East,42321,45607,47902,1.1054086063955784,0.023002616449931096,0.04077773563938227
E63006507,Havant,E12000008,South East,44445,46775,47635,1.1170768620950597,0.006523235590578465,0.012341486084779309
E63006038,Salisbury,E12000009,South West,43750,44553,47453,1.084233745840655,0.002522998577634613,0.011747306413360475
E63001284,Kirkby,E12000002,North West,43184,44647,47175,1.063049853372434,0.003786974208079959,0.0063772060684290695
E63001168,Middleton (Rochdale),E12000002,North West,42907,43316,46303,1.0851262862488307,0.005400950601489601,0.0086357186877891
E63002812,Tipton,E12000005,West Midlands,38482,42953,46218,1.0676741130091985,0.004118700482035922,0.0072077258435628636
E63001260,Leigh (Wigan),E12000002,North West,41618,43834,46087,1.1422976501305482,0.005938656005839126,0.009817029676691605
E63000076,Wallsend,E12000001,North East,42842,44137,45974,1.037455729259829,0.0023776119922566045,0.00591354777561258
E63000910,Castleford,E12000003,Yorkshire and The Humber,42306,44230,45602,1.1041009463722398,0.008670039325312613,0.014252925362290699
E63001952,Boston,E12000004,East Midlands,39538,45329,45240,1.0545956031475623,0.016193754001569964,0.02645928782055899
E63002880,Oldbury (Sandwell),E12000005,West Midlands,39316,41711,45010,1.037344398340249,0.004118700482035922,0.007207725843562863
E63004955,Grays,E12000006,East of England,38085,40594,44766,1.0649173624126769,0.003275963985859901,0.006346351284348027
E63002069,Grantham,E12000004,East Midlands,39610,43061,44616,1.0538230357909526,0.017690976262483706,0.027838397711743842
E63006492,Bexhill-on-Sea,E12000008,South East,40495,43107,44558,1.0878433505575198,0.020449969565013812,0.033513602097672894
E63003960,Bletchley,E12000008,South East,38267,40778,44500,1.0647812939222283,0.003572534880052579,0.006973044004402738
E63004136,Braintree,E12000006,East of England,38693,43680,44152,1.0625637538252295,0.010114735935976943,0.02019936849119205
E63005385,Trowbridge,E12000009,South West,37225,43599,43993,1.0470765622382308,0.002522998577634613,0.011747306413360475
E63006170,Haywards Heath,E12000008,South East,37166,40167,43787,1.1284643856639884,0.010349193215484411,0.022080941589398044
E63001321,Urmston,E12000002,North West,42489,43287,43579,1.072468208978091,0.004426617606122275,0.00959652822204262
E63004105,Leighton Buzzard,E12000006,East of England,41039,43302,43547,1.0744720266765468,0.001809675417076517,0.011820158420398517
E63004542,Cheshunt,E12000006,East of England,39555,41508,43424,1.0603156478120794,0.00578327154473856,0.012147103167327323
E63001365,Prescot,E12000002,North West,42798,41564,43245,1.0513273007171553,0.0038886994161749988,0.007048918673172965
E63000916,Batley,E12000003,Yorkshire and The Humber,41042,42432,43112,1.0927192520943785,0.012600202734300325,0.021900536085439327
E63000855,Lytham St Anne's,E12000002,North West,40025,42294,42648,1.1171893058016795,0.007238756026605843,0.015023833262766845
E63001506,Worksop,E12000004,East Midlands,38869,41282,42319,1.0955782461983434,0.015457744190580524,0.026477769628549946
E63005168,Newbury,E12000008,South East,37226,40593,42304,1.1082693947144076,0.014592769525141899,0.025328300525153866
E63005214,Ramsgate,E12000008,South East,37967,40408,41902,1.0271580590821316,0.013994895331031387,0.024983135408219927
E63003313,Bury St Edmunds,E12000006,East of England,40158,42586,41690,1.0880998150230314,0,0.002415893288787908
E63004421,Hatfield,E12000006,East of England,34521,37842,41586,1.0747735298633503,0.0055256167833621335,0.011958001449122155
E63000893,Bamber Bridge,E12000002,North West,38940,41060,41577,1.1204033452042734,0.008204453555864308,0.01541839712212319
E63004191,Bishop's Stortford,E12000006,East of England,37680,40367,41239,1.0580288109383902,0.009790389724249707,0.02025623469103673
E63006527,Fareham,E12000008,South East,40056,41291,41086,1.08881630113548,0.009798382988969874,0.015355121924113469
E63000947,Leyland,E12000002,North West,38349,39424,40565,1.0689222475252127,0.008330774289509903,0.015113772333521217
E63001927,Arnold,E12000004,East Midlands,39187,39429,40526,1.0316762829085628,0.009307714251438401,0.01607367561680172
E63001008,Chorley,E12000002,North West,36012,39080,40353,1.0887058600776294,0.007483144298796474,0.017157847753936348
E63005571,Aldershot,E12000008,South East,37264,39998,40165,1.0763255182741354,0.005730263131211468,0.011322830475536153
E63001281,Eccles (Salford),E12000002,North West,34599,35605,39904,1.0855307793206388,0.004582551743591308,0.007797491626147562
E63000050,Blyth (Northumberland),E12000001,North East,39672,41478,39720,1.0518343991921912,0.0020844539386084804,0.012516681214160158
E63004665,Borehamwood,E12000006,East of England,33246,36930,39675,1.0379806558150508,0.0064530718065696005,0.018785840703454636
E63001997,Ilkeston,E12000004,East Midlands,37550,38640,39384,1.1014615547553483,0.008165378432138349,0.015122753158520966
E63004427,Hoddesdon,E12000006,East of England,35471,38881,39344,1.1436527273631345,0.00578327154473856,0.012147103167327322
E63005781,Dover,E12000008,South East,35017,37928,38950,1.2026143790849673,0.0093836631938256,0.020305024403618675
E63000288,Redcar,E12000001,North East,37865,38383,38930,1.0410593820271508,0.003679958600465745,0.007050858177845499
E63001323,Denton (Tameside),E12000002,North West,38609,38615,38751,1.1132519803040033,0.0049188825825392255,0.008580273885520823
E63004154,Bicester,E12000008,South East,35850,38464,38552,1.0559197500989925,0.010743106518032742,0.022351932914104925
E63005505,Fleet,E12000008,South East,35959,37632,38490,1.227517745636975,0.007001173442887074,0.014367914486431226
E63004875,Canvey Island,E12000006,East of England,37479,38170,38328,1.0794007167220758,0.006604470718640311,0.013220487714760762
E63005293,"New Haw, West Byfleet and Sheerwater",E12000008,South East,35283,36565,38125,1.190605043835913,0.012076199275813632,0.023504135882205294
E63002115,Long Eaton,E12000004,East Midlands,37055,37760,38075,1.0951403148528405,0.008165378432138349,0.015122753158520966
E63001754,Sutton in Ashfield,E12000004,East Midlands,34067,37141,37773,1.0608856088560885,0.010658910984192924,0.017106464485651663
E63001167,Skelmersdale,E12000002,North West,36563,36523,37595,1.090909090909091,0.008534942516008785,0.01686689180460979
E63003308,Warwick,E12000005,West Midlands,30678,34073,37494,1.0798605998134787,0.0068007196355465895,0.014533672749224284
E63002887,Rowley Regis,E12000005,West Midlands,32178,33882,37474,1.0985561833019462,0.004118700482035922,0.0072077258435628636
E63006509,Locks Heath,E12000008,South East,33065,35196,37456,1.1384447854279067,0.009798382988969874,0.01535512192411347
E63005045,Chippenham (Wiltshire),E12000009,South West,34500,37208,37346,1.060535358248844,0.002522998577634613,0.011747306413360475
E63005671,Tonbridge,E12000008,South East,33492,36122,37206,1.0973282442748091,0.010388617442498211,0.019565511969599
E63000789,Pudsey,E12000003,Yorkshire and The Humber,33071,33546,36921,1.081772139450263,0.005338530382071834,0.008831292280980535
E63001203,Chadderton,E12000002,North West,32846,34490,36699,1.0575906162868955,0.004950802159387625,0.00811419559825765
E63000061,Whitley Bay,E12000001,North East,36470,36445,36605,1.0299987125016092,0.002377611992256604,0.00591354777561258
E63001320,Hyde (Tameside),E12000002,North West,31768,34141,36446,1.136609655769647,0.004970043745837745,0.008650865617755172
E63001889,Hucknall,E12000004,East Midlands,33244,35901,36438,1.0704146693349466,0.010658910984192924,0.017106464485651663
E63005342,Camberley,E12000008,South East,31142,34551,36356,1.2327692480107586,0.008143038573598625,0.015165475508628633
E63002051,West Bridgford,E12000004,East Midlands,34044,35456,35909,1.0475691633731727,0.01134958844044189,0.02417041982686699
E63003695,Great Malvern,E12000005,West Midlands,34275,35145,35858,1.1556627474625667,0.0206553550065148,0.035093789308386796
E63006406,Horndean,E12000008,South East,32876,33908,35640,1.06620141514006,0.012025264613362754,0.018739297194466126
E63002300,Swadlincote,E12000004,East Midlands,33155,35273,35636,1.0964912280701753,0.016528407917898304,0.028437618391191917
E63006801,Exmouth,E12000009,South West,32972,34432,35502,1.0720302210424217,0.019652073984155024,0.03658499307742068
E63002711,Wigston,E12000004,East Midlands,34610,33900,35326,1.0303967027305512,0.004216904086080459,0.008917927204589667
E63000530,Bridlington,E12000003,Yorkshire and The Humber,35112,36689,35259,1.0425263889492202,0.015010604095003554,0.026792382595200854
E63004031,Hitchin,E12000006,East of England,30851,33601,35217,1.0803580615289639,0.00896165370480788,0.017237129127790064
E63006568,Rustington,E12000008,South East,31462,34279,34863,1.0408406026962729,0.011510546771143578,0.01916187232164135
E63003192,Bromsgrove,E12000005,West Midlands,32876,35716,34820,1.032258064516129,0.009023262154414619,0.016628115505837822
E63006474,Waterlooville,E12000008,South East,32934,33398,34623,1.1254924029262803,0.006809819507408692,0.012783873209556991
