target_rate,pct_chg_y_tot,pct_chg_c_tot,pct_chg_c_newcomers,pct_chg_pop_rur
0.020945354031075135,2.3122113785085023,0.23808157766038554,0.7805830192354247,-4.227763145614852
0.021945354031075136,2.6113300229190273,0.2629473466594378,0.8615197588223806,-4.653943616090526
0.022945354031075137,2.9111167709245493,0.2881114728042819,0.9432276148830829,-5.081916413089157
0.023945354031075134,3.178175030125288,0.3047509298309035,0.9975482868190143,-5.365185201098509
0.024945354031075135,3.4223703204289917,0.3153764063203482,1.0324755100348946,-5.546795103051724
0.025945354031075136,3.694592922616484,0.33344305709285166,1.0910490150160619,-5.8504354977506
0.026945354031075133,4.022216723093074,0.3664588466196962,1.1968617935192154,-6.39604583033072
0.027945354031075134,4.347650123573961,0.39901578079137456,1.3010130618614233,-6.929448830036424
0.028945354031075135,4.677526115651891,0.4325314956677653,1.4080672192371109,-7.473984784765327
0.029945354031075136,4.948463215357792,0.45005967062944907,1.4645519133246432,-7.75978141979812
0.030945354031075137,5.221931884712164,0.4683461950013978,1.5232270808824988,-8.055558853507923
0.03194535403107514,5.523442383393182,0.49452303660175617,1.6063690694253738,-8.472757623236749
0.03294535403107514,5.854405165951956,0.5290929627402711,1.7156736702914788,-9.017844161930233
0.03394535403107514,6.1219927802722225,0.5459664668523605,1.7696553460674198,-9.285629672589696
0.03494535403107513,6.421457936570636,0.571973563969916,1.8518158678979977,-9.691418468243997
0.035945354031075134,6.719188244992832,0.5976458435168285,1.9326631998336365,-10.088632211513705
0.036945354031075135,6.983459131123931,0.6137668925164725,1.9839428952044809,-10.339507765729088
0.037945354031075136,7.2833635543299975,0.6403263920832692,2.06702130966554,-10.744201250730447
0.03894535403107514,7.580773370598564,0.6663045308415813,2.1481334710654387,-11.137238756056039
0.03994535403107513,7.877759317306048,0.6922940960045352,2.2291413456766884,-11.527734203502648
0.04094535403107513,8.173413411344395,0.7180233009223868,2.309220305290127,-11.91176321800349
0.04194535403107513,8.50139092523304,0.7536025031994769,2.419000649252483,-12.435037260057543
0.042945354031075134,8.86425023130469,0.800004172403717,2.5614465581545254,-13.10855629440405
0.043945354031075134,9.12414988812977,0.8154141576688233,2.6098573588261478,-13.33606131650576
0.044945354031075135,9.385819506688666,0.8314110005583274,2.65985591865768,-13.570290491706874
0.045945354031075136,9.678640909529168,0.8570498182787283,2.7387790800203113,-13.93850486041658
0.04694535403107514,10.004914149267343,0.8932634063838606,2.8491413765899853,-14.450298641081481
0.04794535403107514,10.296066901849908,0.9187472469977817,2.927136280524354,-14.809826669158435
0.04894535403107514,10.620785807012458,0.9549960406669161,3.0370090314572034,-15.313279688487588
0.04994535403107514,10.878110067327954,0.9700476010759002,3.083664832183121,-15.5260009454127
0.050945354031075134,11.204506863350408,1.0072936385215452,3.195888685451175,-16.035094521740664
0.051945354031075135,11.495678978326644,1.033431373699956,3.2751038252787037,-16.392267924777595
0.052945354031075136,11.823908567071465,1.0718099913654018,3.390158693281348,-16.90785136315625
0.053945354031075136,12.147919074297533,1.1090995399831205,3.50187038046622,-17.404867235920683
0.05494535403107514,12.436592373673639,1.135004405097188,3.5798316857920414,-17.749646642478353
0.05594535403107514,12.684384807963918,1.1474382632545643,3.618204708430794,-17.918725334296035
0.05694535403107514,12.969996090773082,1.1725647473041718,3.6934146029118855,-18.248925980344676
0.05794535403107513,13.254764199374778,1.1975352061592304,3.7680526633731,-18.57506753397363
0.058945354031075134,13.539371891677026,1.222601535199381,3.8427378846104188,-18.899879485900836
0.059945354031075135,13.858794867022342,1.2597610737294735,3.952100453099227,-19.372751666090785
0.060945354031075136,14.105323220900864,1.272047987280678,3.989544007523174,-19.53390546318422
0.06194535403107514,14.391821591455255,1.2982375549855003,4.066725666288448,-19.864890984246248
0.06294535403107514,14.714028634988868,1.3370909997625482,4.179962301672085,-20.3475916739316
0.06394535403107514,14.993710997532402,1.3612299104490064,4.251054266703278,-20.648886661839704
0.06494535403107513,15.317361345458346,1.4011403528499589,4.366837093443953,-21.13671246821673
0.06594535403107513,15.597293617447257,1.4257298360898083,4.438789048722879,-21.43808360071568
0.06694535403107513,15.839225400508763,1.436749236852592,4.472175216847644,-21.577460044826996
0.06794535403107513,16.161293308050112,1.4768629356632763,4.5874560916036105,-22.05648236504689
0.06894535403107513,16.395654721054672,1.4852136994864071,4.613186993429567,-22.162929202255285
0.06994535403107513,16.7154855535864,1.5250241894501324,4.726835980845609,-22.631039416879176
0.07094535403107513,17.031380481889823,1.5637061418736662,4.83712568182307,-23.082140101363315
0.07194535403107513,17.30833455002111,1.58813834393871,4.907387211275575,-23.36790159273875
0.07294535403107513,17.624233162262083,1.6274058197668897,5.018635143292666,-23.817801535598043
0.07394535403107513,17.939616913315348,1.6668030630499802,5.130049265589422,-24.265253136997725
0.07494535403107513,18.215133670269577,1.6912465384428759,5.1998653732771105,-24.544062041501306
0.07594535403107514,18.485418385755132,1.7138048896382356,5.264325776467243,-24.800408291705146
0.07694535403107514,18.755149439399872,1.7362762996372696,5.328316973649482,-25.053872762009313
0.07794535403107514,19.11219860336542,1.7930480217599598,5.486153047163984,-25.674752454976026
0.07894535403107514,19.377648825273383,1.8142419059540447,5.546300195869509,-25.909754790638
0.07994535403107514,19.68756794047909,1.8531962446360635,5.65481973339012,-26.331539807646312
0.08094535403107514,19.95226227769803,1.8743487105772247,5.714705689430517,-26.563086350339102
0.08194535403107514,20.26143812841768,1.9135725415022082,5.823308213741244,-26.98080641765137
0.08294535403107514,20.52413549531413,1.9342250262589762,5.8814346831579725,-27.203227323995115
